Date,T2M,RH2M,WS2M,WD2M,PRECTOTCORR,CLOUD_AMT
2015-12-22,20.18,71.07,1.37,86.9,0.0,31.72
2015-12-23,20.47,76.2,1.49,89.8,0.0,35.23
2015-12-24,20.73,73.37,1.4,87.1,0.0,38.95
2015-12-25,20.41,75.49,1.68,77.2,0.0,30.89
2015-12-26,20.56,74.66,2.04,81.0,0.0,33.47
2015-12-27,20.99,78.52,2.06,75.4,0.0,35.56
2015-12-28,20.68,74.27,2.25,74.2,0.0,34.2
2015-12-29,20.21,72.48,1.92,80.8,0.0,33.93
2015-12-30,20.5,64.36,1.74,77.5,0.0,30.38
2015-12-31,19.27,74.2,2.23,79.3,0.0,51.17
2016-01-01,18.81,72.14,2.08,81.1,0.0,60.3
2016-01-02,18.93,67.5,1.8,73.8,0.0,36.14
2016-01-03,19.05,64.92,1.61,73.9,0.0,36.83
2016-01-04,18.91,66.25,1.67,86.3,0.0,50.98
2016-01-05,19.26,68.5,1.43,90.0,0.0,44.8
2016-01-06,20.37,71.48,1.15,92.7,0.0,54.4
2016-01-07,20.51,72.53,1.47,93.7,0.0,62.99
2016-01-08,20.41,71.88,1.14,83.5,0.0,61.82
2016-01-09,20.84,66.55,1.3,85.1,0.0,44.68
2016-01-10,19.98,64.99,1.39,91.8,0.0,38.15
2016-01-11,19.82,64.64,1.43,84.2,0.0,31.79
2016-01-12,20.36,67.28,1.14,79.7,0.0,41.69
2016-01-13,19.16,71.88,0.98,84.5,0.0,66.23
2016-01-14,20.58,63.1,1.1,85.1,0.0,28.39
2016-01-15,20.17,68.83,1.18,96.3,0.0,44.6
2016-01-16,21.14,68.58,0.69,158.5,0.0,53.46
2016-01-17,21.77,68.41,0.73,133.3,0.0,53.96
2016-01-18,22.22,69.48,0.89,126.8,0.01,56.93
2016-01-19,22.98,72.04,1.18,126.8,0.01,95.94
2016-01-20,23.43,73.02,1.05,129.3,0.06,97.04
2016-01-21,23.62,76.3,1.09,118.0,2.48,77.75
2016-01-22,22.63,75.93,1.73,101.5,2.33,78.61
2016-01-23,23.11,71.11,1.73,99.9,0.22,52.97
2016-01-24,23.68,71.76,1.68,99.6,0.07,48.15
2016-01-25,24.22,71.11,1.18,107.3,0.04,52.53
2016-01-26,24.32,68.48,1.29,114.4,0.01,62.14
2016-01-27,23.85,66.51,1.43,89.3,0.0,63.62
2016-01-28,22.96,64.98,1.37,106.1,0.0,42.74
2016-01-29,22.57,56.79,1.42,81.4,0.0,29.8
2016-01-30,21.8,59.7,1.71,92.5,0.0,41.63
2016-01-31,21.54,60.47,1.86,86.7,0.0,65.58
2016-02-01,21.39,54.11,1.63,93.6,0.0,74.11
2016-02-02,21.65,50.61,1.83,90.0,0.0,75.6
2016-02-03,21.38,51.06,1.46,86.3,0.0,82.77
2016-02-04,21.51,55.05,1.74,87.7,0.0,70.62
2016-02-05,21.72,58.17,1.44,98.8,0.0,33.58
2016-02-06,23.03,60.87,1.29,125.1,0.0,54.87
2016-02-07,24.49,62.12,1.04,116.0,0.0,39.16
2016-02-08,25.12,62.97,1.65,106.9,0.0,51.04
2016-02-09,24.73,60.48,1.3,107.0,0.0,67.37
2016-02-10,25.04,56.44,0.93,127.2,0.08,47.98
2016-02-11,25.24,59.52,0.84,138.6,0.07,51.16
2016-02-12,24.7,58.86,1.27,121.1,0.0,40.57
2016-02-13,24.39,52.05,1.27,112.9,0.0,39.74
2016-02-14,23.94,53.39,1.72,92.0,0.0,27.74
2016-02-15,23.53,52.27,1.6,107.3,0.0,26.29
2016-02-16,24.72,59.32,2.16,105.2,0.0,32.33
2016-02-17,24.56,56.83,2.5,96.7,0.0,63.93
2016-02-18,24.92,58.92,2.85,98.4,0.0,58.87
2016-02-19,24.43,57.2,2.0,102.4,0.0,38.1
2016-02-20,26.22,53.75,1.5,102.8,0.0,50.5
2016-02-21,27.2,53.85,1.19,111.5,0.04,46.47
2016-02-22,26.9,48.61,1.61,103.0,0.02,28.64
2016-02-23,26.01,44.39,1.28,107.1,0.0,33.68
2016-02-24,26.5,48.36,0.89,148.0,0.0,40.84
2016-02-25,27.69,49.93,1.28,120.1,0.0,41.72
2016-02-26,26.53,54.62,2.52,108.5,0.01,35.48
2016-02-27,25.57,55.52,2.69,105.5,0.01,64.11
2016-02-28,26.67,55.37,2.5,105.3,0.05,70.38
2016-02-29,24.56,55.9,2.21,94.9,0.15,78.47
2016-03-01,25.7,56.0,2.32,98.3,0.0,48.62
2016-03-02,25.17,55.72,2.23,95.0,0.0,78.65
2016-03-03,25.94,50.26,2.29,94.2,0.0,41.55
2016-03-04,25.23,44.4,1.68,83.4,0.0,43.85
2016-03-05,25.88,42.16,1.52,92.0,0.0,29.72
2016-03-06,26.25,48.12,1.74,107.7,0.23,40.28
2016-03-07,26.18,47.19,1.73,106.0,0.25,55.87
2016-03-08,26.88,47.6,1.32,102.2,0.0,31.57
2016-03-09,26.31,47.01,1.1,99.3,0.0,47.19
2016-03-10,25.94,49.09,1.07,118.1,0.0,58.78
2016-03-11,27.95,44.62,1.0,123.7,0.0,42.4
2016-03-12,27.9,54.17,1.18,179.8,0.02,49.61
2016-03-13,28.54,55.83,1.29,247.3,0.01,61.51
2016-03-14,28.38,55.8,0.89,169.2,0.54,54.36
2016-03-15,27.84,55.93,0.93,239.2,2.37,47.3
2016-03-16,28.2,54.04,0.96,155.4,0.98,43.3
2016-03-17,28.64,51.95,1.03,126.8,0.67,32.59
2016-03-18,29.18,43.93,1.65,107.0,0.0,33.62
2016-03-19,29.37,45.24,0.96,144.9,0.0,39.01
2016-03-20,29.4,46.67,1.48,119.5,0.0,34.63
2016-03-21,29.79,43.37,1.31,143.9,0.0,47.37
